Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ34,OUT017,3176.3461810059994
FDU45,OUT017,1976.3461810059994
NCD42,OUT035,755.3461810059994
FDX25,OUT045,2791.3461810059994
NCR29,OUT046,909.3461810059994
FDX43,OUT019,790.3461810059994
FDB04,OUT010,-441.40381899400063
FDR49,OUT027,2204.4711810059994
FDS39,OUT018,2045.3461810059994
FDW58,OUT045,1647.3461810059994
FDG22,OUT019,-1217.6538189940006
FDG31,OUT017,1152.3461810059994
NCV53,OUT027,5227.471181006
DRJ37,OUT035,2505.3461810059994
FDV07,OUT035,1905.3461810059994
FDW52,OUT018,2463.3461810059994
FDT15,OUT045,2903.3461810059994
FDD02,OUT018,1681.3461810059994
FDM16,OUT035,1389.3461810059994
NCE55,OUT046,2737.3461810059994
FDB57,OUT018,3339.3461810059994
FDQ04,OUT013,752.3461810059994
FDQ47,OUT019,-1329.6538189940006
FDY14,OUT019,2226.3461810059994
DRK37,OUT017,3076.3461810059994
FDO25,OUT017,3408.3461810059994
FDL57,OUT046,4133.346181006
NCK29,OUT018,1701.3461810059994
FDK46,OUT027,5576.471181006
NCB43,OUT010,1002.5961810059994
DRE01,OUT027,5204.471181006
FDC46,OUT018,2695.3461810059994
FDQ23,OUT045,1615.3461810059994
FDX38,OUT049,985.0961810059994
FDG60,OUT018,3503.3461810059994
FDW55,OUT017,4056.3461810059994
FDP39,OUT013,866.3461810059994
FDB20,OUT018,1063.3461810059994
FDV21,OUT017,2088.3461810059994
FDZ02,OUT013,1644.3461810059994
FDP19,OUT027,3472.4711810059994
FDA38,OUT035,3961.3461810059994
FDH22,OUT045,1931.3461810059994
DRM11,OUT045,4023.3461810059994
FDO12,OUT027,4556.471181006
FDT14,OUT049,2057.0961810059994
FDW34,OUT010,1950.5961810059994
FDG04,OUT027,4440.471181006
FDW59,OUT018,1167.3461810059994
FDR33,OUT018,1539.3461810059994
FDP32,OUT013,2116.3461810059994
FDL13,OUT027,5164.471181006
FDD22,OUT013,1842.3461810059994
FDV40,OUT027,2648.4711810059994
NCD55,OUT046,689.3461810059994
FDQ20,OUT010,-1173.4038189940006
FDD28,OUT045,887.3461810059994
FDC39,OUT045,3195.3461810059994
NCR17,OUT049,1966.0961810059994
DRO35,OUT018,1631.3461810059994
FDF40,OUT049,4091.0961810059994
FDR31,OUT018,2129.3461810059994
NCQ41,OUT017,3200.3461810059994
FDP38,OUT046,845.3461810059994
NCU54,OUT027,4715.471181006
FDG22,OUT018,433.34618100599937
DRK59,OUT013,3698.3461810059994
FDC37,OUT046,1717.3461810059994
NCO42,OUT013,2336.3461810059994
NCT42,OUT017,2484.3461810059994
FDX27,OUT035,1725.3461810059994
FDV40,OUT018,1001.3461810059994
FDT45,OUT027,2352.4711810059994
FDS47,OUT019,-533.6538189940006
FDR45,OUT035,3893.3461810059994
FDB03,OUT045,3723.3461810059994
FDO49,OUT035,1057.3461810059994
FDU60,OUT027,4144.471181006
FDB26,OUT018,699.3461810059994
FDB46,OUT017,3520.3461810059994
FDQ37,OUT019,1158.3461810059994
FDN03,OUT017,4104.346181006
NCX30,OUT045,3825.3461810059994
FDK32,OUT019,570.3461810059994
DRM47,OUT013,3054.3461810059994
NCO02,OUT046,1073.3461810059994
FDP04,OUT013,1102.3461810059994
NCO43,OUT049,1704.0961810059994
FDD59,OUT013,1392.3461810059994
FDQ10,OUT017,2840.3461810059994
FDW45,OUT035,2497.3461810059994
NCK30,OUT049,4100.096181006
FDU31,OUT018,3229.3461810059994
NCQ17,OUT019,482.34618100599937
FDN01,OUT017,2888.3461810059994
FDZ19,OUT049,2867.0961810059994
DRG37,OUT017,2580.3461810059994
FDE32,OUT045,583.3461810059994
FDO34,OUT049,2777.0961810059994
FDM04,OUT019,-981.6538189940006
FDZ25,OUT049,2865.0961810059994
FDU08,OUT049,1711.0961810059994
NCW30,OUT045,3981.3461810059994
NCM18,OUT013,1004.3461810059994
FDS22,OUT035,905.3461810059994
NCH18,OUT017,3948.3461810059994
FDC23,OUT013,2870.3461810059994
FDY46,OUT013,2984.3461810059994
NCU06,OUT046,3593.3461810059994
FDX57,OUT045,1563.3461810059994
FDX36,OUT027,5016.471181006
FDL16,OUT045,683.3461810059994
FDT16,OUT010,2258.5961810059994
FDN16,OUT018,1473.3461810059994
FDC03,OUT046,3141.3461810059994
DRF60,OUT013,3770.3461810059994
FDS27,OUT027,4596.471181006
FDP33,OUT010,2106.5961810059994
FDJ36,OUT018,1427.3461810059994
NCR42,OUT013,564.3461810059994
FDV14,OUT017,1512.3461810059994
NCP42,OUT035,3203.3461810059994
FDB50,OUT027,2704.4711810059994
NCC30,OUT027,4235.471181006
FDA23,OUT018,1413.3461810059994
FDW16,OUT017,1640.3461810059994
FDQ52,OUT010,1982.5961810059994
FDB58,OUT049,2449.0961810059994
NCP29,OUT049,1130.0961810059994
NCM05,OUT045,4057.3461810059994
FDO25,OUT013,3342.3461810059994
NCM54,OUT046,2045.3461810059994
NCL54,OUT046,2745.3461810059994
FDL39,OUT010,1022.5961810059994
FDF53,OUT018,2673.3461810059994
NCQ42,OUT035,2155.3461810059994
FDF58,OUT013,1076.3461810059994
FDZ04,OUT035,1189.3461810059994
FDE26,OUT019,346.34618100599937
FDS60,OUT017,2968.3461810059994
FDV58,OUT017,3216.3461810059994
FDM04,OUT045,835.3461810059994
FDE08,OUT035,2473.3461810059994
NCB43,OUT049,3026.0961810059994
FDU11,OUT010,22.59618100599937
FDF22,OUT019,1438.3461810059994
FDE24,OUT013,2276.3461810059994
DRJ49,OUT046,2089.3461810059994
NCQ53,OUT035,3831.3461810059994
NCL41,OUT013,616.3461810059994
FDR22,OUT013,1870.3461810059994
FDH04,OUT035,1681.3461810059994
DRH15,OUT045,627.3461810059994
FDY40,OUT049,997.0961810059994
NCI17,OUT035,1663.3461810059994
NCC18,OUT013,2784.3461810059994
FDY28,OUT027,4804.471181006
FDB45,OUT027,3132.4711810059994
NCL30,OUT018,1781.3461810059994
FDM10,OUT017,3464.3461810059994
FDH22,OUT027,3468.4711810059994
NCZ53,OUT017,3096.3461810059994
NCI18,OUT013,3524.3461810059994
FDH14,OUT027,3760.4711810059994
FDR36,OUT027,2212.4711810059994
FDW01,OUT045,2339.3461810059994
FDK02,OUT027,3352.4711810059994
FDJ02,OUT018,2171.3461810059994
FDU55,OUT013,4134.346181006
NCV18,OUT027,2783.4711810059994
FDH14,OUT018,2039.3461810059994
FDZ37,OUT045,1419.3461810059994
FDX49,OUT049,3803.0961810059994
NCD43,OUT046,1665.3461810059994
FDZ07,OUT013,1080.3461810059994
FDK43,OUT035,2161.3461810059994
FDR32,OUT018,3427.3461810059994
FDT39,OUT013,2504.3461810059994
NCV54,OUT017,2016.3461810059994
FDF38,OUT018,539.3461810059994
FDV60,OUT046,3157.3461810059994
FDH44,OUT027,3812.4711810059994
FDS21,OUT046,1069.3461810059994
NCL41,OUT045,521.3461810059994
FDM46,OUT017,1600.3461810059994
FDU27,OUT045,779.3461810059994
NCJ54,OUT017,3752.3461810059994
DRG51,OUT018,2405.3461810059994
NCA29,OUT019,770.3461810059994
FDR47,OUT045,2995.3461810059994
NCL19,OUT027,3691.4711810059994
DRG01,OUT049,1357.0961810059994
FDG10,OUT046,1021.3461810059994
NCV05,OUT049,2514.0961810059994
NCH18,OUT019,1906.3461810059994
FDV14,OUT018,1187.3461810059994
DRJ23,OUT035,3129.3461810059994
DRJ11,OUT046,2937.3461810059994
FDZ03,OUT017,3096.3461810059994
FDI27,OUT010,-1073.4038189940006
FDJ14,OUT018,1153.3461810059994
FDU32,OUT017,2048.3461810059994
FDD47,OUT027,4184.471181006
DRF36,OUT035,3137.3461810059994
FDM21,OUT046,4069.3461810059994
FDV10,OUT018,547.3461810059994
FDH60,OUT018,2895.3461810059994
FDX47,OUT010,646.5961810059994
FDT19,OUT019,854.3461810059994
FDO11,OUT045,3931.3461810059994
FDH24,OUT027,3968.4711810059994
FDL02,OUT018,1543.3461810059994
FDB02,OUT049,2947.0961810059994
FDA43,OUT046,3093.3461810059994
FDG52,OUT045,707.3461810059994
DRC12,OUT013,3016.3461810059994
FDY37,OUT018,2095.3461810059994
NCU18,OUT045,2157.3461810059994
FDU09,OUT035,1109.3461810059994
DRJ25,OUT027,2228.4711810059994
DRE12,OUT018,1567.3461810059994
DRL47,OUT017,2100.3461810059994
DRK01,OUT046,1533.3461810059994
FDC22,OUT019,1118.3461810059994
FDG44,OUT013,898.3461810059994
FDW04,OUT035,2257.3461810059994
FDK09,OUT049,3693.0961810059994
NCN43,OUT035,2071.3461810059994
FDG04,OUT049,3087.0961810059994
FDH32,OUT010,-369.40381899400063
DRI47,OUT017,2424.3461810059994
DRE15,OUT013,1250.3461810059994
FDY11,OUT035,1297.3461810059994
FDO60,OUT049,863.0961810059994
FDQ20,OUT018,485.34618100599937
FDO57,OUT027,3996.4711810059994
FDT14,OUT019,14.34618100599937
FDA57,OUT049,799.0961810059994
DRN35,OUT017,708.3461810059994
FDJ03,OUT046,885.3461810059994
FDX28,OUT017,1720.3461810059994
DRE25,OUT045,1383.3461810059994
FDR09,OUT046,4093.3461810059994
FDB23,OUT035,3765.3461810059994
FDO08,OUT045,2575.3461810059994
FDQ23,OUT049,1741.0961810059994
FDW04,OUT013,2156.3461810059994
DRK13,OUT010,1194.5961810059994
NCL17,OUT027,3679.4711810059994
FDY21,OUT035,3177.3461810059994
FDJ38,OUT027,4508.471181006
FDA37,OUT019,150.34618100599937
FDV43,OUT013,780.3461810059994
FDL36,OUT046,1485.3461810059994
FDD53,OUT045,631.3461810059994
FDZ19,OUT010,886.5961810059994
FDV21,OUT045,1911.3461810059994
NCL54,OUT018,2521.3461810059994
DRI47,OUT027,3736.4711810059994
DRG03,OUT049,2563.0961810059994
FDG21,OUT013,2438.3461810059994
FDW03,OUT018,1515.3461810059994
NCI55,OUT046,1929.3461810059994
DRC36,OUT019,898.3461810059994
FDH22,OUT017,2144.3461810059994
FDV20,OUT045,2019.3461810059994
NCU41,OUT027,4475.471181006
FDN46,OUT027,3144.4711810059994
FDK50,OUT045,2507.3461810059994
NCA05,OUT027,3779.4711810059994
DRH01,OUT018,2499.3461810059994
FDT08,OUT018,2159.3461810059994
FDM08,OUT018,3359.3461810059994
FDZ07,OUT035,1169.3461810059994
FDS22,OUT017,936.3461810059994
FDV35,OUT027,3916.4711810059994
FDI28,OUT010,-609.4038189940006
FDW58,OUT027,3192.4711810059994
FDT52,OUT045,3839.3461810059994
FDY34,OUT046,2669.3461810059994
FDR10,OUT046,2565.3461810059994
FDK57,OUT017,2032.3461810059994
FDR02,OUT027,3212.4711810059994
FDX49,OUT046,3725.3461810059994
FDQ20,OUT046,701.3461810059994
DRK23,OUT045,3875.3461810059994
NCW06,OUT046,3005.3461810059994
FDR31,OUT017,2488.3461810059994
NCE43,OUT013,2668.3461810059994
DRO59,OUT027,2676.4711810059994
FDN09,OUT049,3961.0961810059994
FDR11,OUT046,2581.3461810059994
FDO57,OUT013,2592.3461810059994
NCX18,OUT017,3204.3461810059994
FDB05,OUT018,3689.3461810059994
FDQ08,OUT018,833.3461810059994
NCG43,OUT035,1619.3461810059994
FDJ56,OUT013,1638.3461810059994
FDA13,OUT010,-1281.4038189940006
FDO56,OUT017,2024.3461810059994
FDB37,OUT018,3639.3461810059994
FDZ02,OUT018,1387.3461810059994
FDQ24,OUT046,3933.3461810059994
FDM16,OUT013,1292.3461810059994
FDU35,OUT049,1699.0961810059994
FDT35,OUT035,2853.3461810059994
NCX30,OUT049,3986.0961810059994
FDG04,OUT017,3088.3461810059994
FDI12,OUT035,1569.3461810059994
FDE35,OUT035,1177.3461810059994
NCP14,OUT027,3107.4711810059994
NCY53,OUT045,1669.3461810059994
FDP49,OUT017,1072.3461810059994
FDQ04,OUT017,824.3461810059994
FDM39,OUT035,2969.3461810059994
FDO58,OUT019,670.3461810059994
FDC56,OUT017,2008.3461810059994
NCQ54,OUT046,2641.3461810059994
FDV10,OUT027,2208.4711810059994
NCK17,OUT046,665.3461810059994
NCF55,OUT027,2055.4711810059994
FDV33,OUT013,4172.346181006
NCH29,OUT019,-381.65381899400063
FDA37,OUT027,3496.4711810059994
FDH46,OUT018,1469.3461810059994
FDS25,OUT035,1933.3461810059994
FDH04,OUT027,2956.4711810059994
FDX52,OUT046,3077.3461810059994
NCD42,OUT017,732.3461810059994
FDW47,OUT017,2064.3461810059994
FDL25,OUT027,2976.4711810059994
NCJ06,OUT010,18.59618100599937
FDY09,OUT013,2794.3461810059994
FDS40,OUT046,669.3461810059994
FDH41,OUT017,3496.3461810059994
FDG38,OUT035,1557.3461810059994
FDU03,OUT027,4344.471181006
FDV20,OUT046,2093.3461810059994
DRB13,OUT045,2983.3461810059994
NCQ30,OUT013,1932.3461810059994
NCH06,OUT013,3856.3461810059994
FDU50,OUT018,1659.3461810059994
NCO42,OUT019,386.34618100599937
FDW09,OUT018,1135.3461810059994
FDH04,OUT013,1556.3461810059994
FDC21,OUT045,1711.3461810059994
FDL21,OUT049,855.0961810059994
FDM46,OUT010,-425.40381899400063
FDT22,OUT019,-945.6538189940006
FDB28,OUT035,3261.3461810059994
FDI12,OUT018,1243.3461810059994
FDA28,OUT045,1995.3461810059994
FDF59,OUT013,2072.3461810059994
FDM45,OUT027,3440.4711810059994
FDQ56,OUT017,1448.3461810059994
FDR46,OUT049,2411.0961810059994
FDT01,OUT013,3398.3461810059994
FDD16,OUT027,2676.4711810059994
NCU30,OUT010,642.5961810059994
FDM40,OUT010,346.59618100599937
FDI56,OUT035,1629.3461810059994
NCS30,OUT013,2028.3461810059994
FDU08,OUT017,1712.3461810059994
FDX51,OUT027,4584.471181006
FDA43,OUT045,3039.3461810059994
FDX59,OUT010,-1305.4038189940006
FDC37,OUT018,1493.3461810059994
FDP58,OUT013,3464.3461810059994
NCY42,OUT035,2387.3461810059994
FDF21,OUT018,2823.3461810059994
FDU10,OUT027,2148.4711810059994
DRL47,OUT018,1759.3461810059994
FDA58,OUT018,3551.3461810059994
FDJ22,OUT049,3157.0961810059994
FDK50,OUT046,2557.3461810059994
FDO38,OUT035,1405.3461810059994
DRF60,OUT035,3889.3461810059994
NCZ42,OUT019,1798.3461810059994
FDD35,OUT049,2015.0961810059994
FDL25,OUT045,1451.3461810059994
FDJ16,OUT013,966.3461810059994
DRK59,OUT049,3779.0961810059994
FDI50,OUT046,3693.3461810059994
NCB19,OUT045,1305.3461810059994
DRI37,OUT035,1093.3461810059994
FDA14,OUT027,3800.4711810059994
FDC08,OUT018,3403.3461810059994
FDS45,OUT046,1733.3461810059994
FDI21,OUT049,1195.0961810059994
DRJ47,OUT035,2885.3461810059994
DRE37,OUT027,4404.471181006
FDT55,OUT018,2339.3461810059994
NCG42,OUT027,3487.4711810059994
FDA31,OUT049,2807.0961810059994
NCW42,OUT046,3505.3461810059994
FDF50,OUT017,3176.3461810059994
FDK56,OUT049,3041.0961810059994
FDX10,OUT035,793.3461810059994
NCK07,OUT027,4011.4711810059994
FDZ49,OUT017,3640.3461810059994
FDR33,OUT013,1786.3461810059994
FDO44,OUT018,1585.3461810059994
FDA20,OUT046,2949.3461810059994
NCL30,OUT045,1945.3461810059994
FDI05,OUT019,-689.6538189940006
FDQ12,OUT018,3387.3461810059994
FDH47,OUT017,1728.3461810059994
FDH34,OUT018,2727.3461810059994
FDF29,OUT046,2157.3461810059994
FDG40,OUT018,379.34618100599937
NCE18,OUT017,4012.3461810059994
FDP21,OUT010,1158.5961810059994
FDY50,OUT013,1444.3461810059994
FDB36,OUT049,2241.0961810059994
NCZ29,OUT049,2110.0961810059994
FDU20,OUT018,1743.3461810059994
FDO56,OUT013,1968.3461810059994
FDW31,OUT049,3281.0961810059994
DRH59,OUT013,1232.3461810059994
NCB30,OUT017,3216.3461810059994
FDK43,OUT027,3496.4711810059994
FDW43,OUT045,3599.3461810059994
NCL19,OUT017,2344.3461810059994
FDJ27,OUT046,1645.3461810059994
FDC45,OUT046,2677.3461810059994
FDY40,OUT035,1029.3461810059994
NCM41,OUT035,1599.3461810059994
NCK18,OUT019,686.3461810059994
FDP37,OUT049,2159.0961810059994
FDA27,OUT027,5520.471181006
NCX30,OUT035,4011.3461810059994
FDR09,OUT017,4152.346181006
FDG08,OUT027,4200.471181006
NCU30,OUT013,2616.3461810059994
FDB16,OUT017,1536.3461810059994
FDM16,OUT017,1368.3461810059994
FDC48,OUT013,1368.3461810059994
NCF18,OUT046,2973.3461810059994
FDU46,OUT018,1247.3461810059994
FDH41,OUT018,3159.3461810059994
NCN42,OUT010,414.59618100599937
FDU49,OUT046,1485.3461810059994
FDB20,OUT027,2720.4711810059994
FDG50,OUT019,-449.65381899400063
FDW20,OUT045,1891.3461810059994
NCO55,OUT049,1824.0961810059994
FDX48,OUT046,2517.3461810059994
FDU48,OUT046,2125.3461810059994
FDR48,OUT019,462.34618100599937
FDK27,OUT013,2010.3461810059994
FDT35,OUT013,2706.3461810059994
FDN12,OUT049,1863.0961810059994
NCE31,OUT019,-1389.6538189940006
FDL21,OUT017,872.3461810059994
FDV56,OUT017,1888.3461810059994
FDR16,OUT017,3536.3461810059994
NCP41,OUT049,1842.0961810059994
FDJ27,OUT013,1702.3461810059994
FDA07,OUT017,2128.3461810059994
FDK55,OUT049,1557.0961810059994
FDM33,OUT049,3581.0961810059994
FDY46,OUT046,2965.3461810059994
FDD36,OUT046,1901.3461810059994
FDB12,OUT027,3120.4711810059994
FDF28,OUT019,150.34618100599937
NCE07,OUT019,354.34618100599937
FDW50,OUT027,4064.4711810059994
NCW18,OUT017,3808.3461810059994
NCJ17,OUT019,-605.6538189940006
DRZ24,OUT010,-5.4038189940006305
FDS07,OUT035,2005.3461810059994
NCW05,OUT010,-229.40381899400063
FDZ22,OUT018,1131.3461810059994
FDK02,OUT046,1925.3461810059994
FDZ45,OUT027,4580.471181006
FDL25,OUT046,1501.3461810059994
FDS08,OUT045,2715.3461810059994
NCZ42,OUT027,5139.471181006
FDX57,OUT035,1749.3461810059994
FDF21,OUT046,3053.3461810059994
FDJ56,OUT018,1333.3461810059994
FDX10,OUT013,686.3461810059994
DRG48,OUT035,2437.3461810059994
DRN37,OUT046,2625.3461810059994
NCY41,OUT018,349.34618100599937
FDN28,OUT045,1647.3461810059994
FDE34,OUT045,2791.3461810059994
FDR10,OUT045,2543.3461810059994
FDC32,OUT017,1608.3461810059994
DRG13,OUT046,2601.3461810059994
FDP59,OUT049,1843.0961810059994
NCT53,OUT010,710.5961810059994
FDL57,OUT027,5544.471181006
FDN32,OUT010,1058.5961810059994
FDK09,OUT018,3357.3461810059994
FDA52,OUT010,946.5961810059994
FDC57,OUT049,3211.0961810059994
FDI09,OUT035,3933.3461810059994
NCB07,OUT046,3097.3461810059994
FDP26,OUT035,1769.3461810059994
FDP40,OUT027,3296.4711810059994
FDL15,OUT013,2448.3461810059994
FDV07,OUT046,1813.3461810059994
FDS03,OUT017,1176.3461810059994
FDE50,OUT049,3107.0961810059994
FDQ15,OUT017,1424.3461810059994
FDQ33,OUT010,482.59618100599937
FDT22,OUT013,978.3461810059994
DRO35,OUT035,2001.3461810059994
FDJ41,OUT049,4231.096181006
FDQ27,OUT035,1869.3461810059994
FDC26,OUT017,1896.3461810059994
NCF43,OUT027,3723.4711810059994
NCR50,OUT035,2555.3461810059994
FDE39,OUT018,1701.3461810059994
FDN49,OUT027,2168.4711810059994
DRG11,OUT035,1829.3461810059994
NCA18,OUT049,1954.0961810059994
FDM36,OUT018,2551.3461810059994
FDW32,OUT017,1536.3461810059994
NCQ18,OUT010,-361.40381899400063
FDX14,OUT027,2688.4711810059994
FDD46,OUT017,2512.3461810059994
FDI34,OUT019,1774.3461810059994
NCJ17,OUT035,1463.3461810059994
FDB52,OUT035,4193.346181006
FDV55,OUT018,2071.3461810059994
FDC57,OUT046,3085.3461810059994
FDB29,OUT046,1893.3461810059994
NCO43,OUT035,1719.3461810059994
FDG44,OUT045,791.3461810059994
FDJ34,OUT045,1987.3461810059994
FDH40,OUT049,1485.0961810059994
NCD07,OUT027,3211.4711810059994
FDB41,OUT017,928.3461810059994
FDH47,OUT018,1349.3461810059994
DRK37,OUT035,3109.3461810059994
FDM25,OUT019,926.3461810059994
NCX06,OUT045,2801.3461810059994
NCS05,OUT017,2216.3461810059994
FDS39,OUT045,2203.3461810059994
FDC47,OUT027,5004.471181006
FDG20,OUT013,2886.3461810059994
DRL23,OUT017,1812.3461810059994
FDY33,OUT013,2582.3461810059994
NCH18,OUT045,3745.3461810059994
FDX47,OUT035,2657.3461810059994
NCB06,OUT045,2425.3461810059994
FDP36,OUT049,1007.0961810059994
FDW44,OUT018,2559.3461810059994
NCU41,OUT018,2789.3461810059994
NCS17,OUT046,1521.3461810059994
FDD46,OUT035,2585.3461810059994
FDE45,OUT017,2928.3461810059994
FDI09,OUT017,3904.3461810059994
NCJ54,OUT010,1766.5961810059994
NCA29,OUT018,2485.3461810059994
NCN41,OUT027,3387.4711810059994
FDY34,OUT035,2801.3461810059994
NCG55,OUT035,1971.3461810059994
DRM49,OUT046,753.3461810059994
NCB42,OUT049,1942.0961810059994
FDE58,OUT045,1799.3461810059994
DRJ25,OUT013,834.3461810059994
FDS47,OUT010,-517.4038189940006
FDY21,OUT049,3207.0961810059994
NCI54,OUT013,1792.3461810059994
FDO24,OUT017,2592.3461810059994
FDY43,OUT035,2801.3461810059994
FDF35,OUT018,1471.3461810059994
NCP29,OUT019,-921.6538189940006
FDN28,OUT027,3136.4711810059994
FDJ50,OUT018,655.3461810059994
FDQ14,OUT027,3844.4711810059994
FDC37,OUT035,1881.3461810059994
FDN08,OUT046,1941.3461810059994
FDD04,OUT035,2421.3461810059994
FDW34,OUT018,3621.3461810059994
FDP04,OUT017,1200.3461810059994
NCG07,OUT017,3056.3461810059994
NCN14,OUT018,2661.3461810059994
FDJ16,OUT045,875.3461810059994
NCM42,OUT045,1657.3461810059994
NCF19,OUT046,813.3461810059994
FDY21,OUT018,2859.3461810059994
FDY19,OUT035,2001.3461810059994
FDV09,OUT045,2323.3461810059994
FDA28,OUT013,2120.3461810059994
FDC38,OUT018,1891.3461810059994
FDL28,OUT045,3603.3461810059994
NCH43,OUT049,3500.0961810059994
NCN53,OUT045,497.34618100599937
NCW05,OUT017,1800.3461810059994
NCO30,OUT018,2701.3461810059994
FDT04,OUT019,-1297.6538189940006
FDB27,OUT018,2885.3461810059994
NCK07,OUT013,2640.3461810059994
NCA53,OUT013,840.3461810059994
FDB33,OUT018,2335.3461810059994
FDU37,OUT017,1432.3461810059994
FDR13,OUT035,2033.3461810059994
FDE45,OUT049,2931.0961810059994
FDV37,OUT017,3248.3461810059994
FDX44,OUT019,-457.65381899400063
NCL06,OUT017,4192.346181006
FDJ28,OUT045,2951.3461810059994
FDX55,OUT049,3557.0961810059994
NCK17,OUT018,445.34618100599937
FDH52,OUT035,1209.3461810059994
FDN13,OUT027,3048.4711810059994
FDK44,OUT018,2485.3461810059994
FDU16,OUT046,1381.3461810059994
FDZ07,OUT017,1136.3461810059994
NCN06,OUT027,4015.4711810059994
FDH02,OUT010,-369.40381899400063
NCW18,OUT045,3637.3461810059994
FDH57,OUT013,2114.3461810059994
FDV35,OUT045,2379.3461810059994
NCU29,OUT013,2316.3461810059994
NCP02,OUT046,949.3461810059994
FDN44,OUT013,2596.3461810059994
FDX03,OUT018,573.3461810059994
FDR11,OUT010,630.5961810059994
FDA36,OUT046,2933.3461810059994
FDP58,OUT027,4856.471181006
FDH31,OUT045,1551.3461810059994
FDH34,OUT035,3105.3461810059994
FDS13,OUT035,4261.346181006
FDT01,OUT018,3211.3461810059994
FDY09,OUT049,2907.0961810059994
FDV33,OUT027,5552.471181006
NCW29,OUT010,146.59618100599937
NCN17,OUT045,1549.3461810059994
FDX01,OUT046,1901.3461810059994
FDL03,OUT049,3281.0961810059994
DRL59,OUT049,1005.0961810059994
DRM11,OUT027,5540.471181006
FDA43,OUT049,3217.0961810059994
